internalTaxonId,scientificName,name,language,main
149686569,Adenomera phonotriccus,Tody-tyrant-voiced Nest-building Frog,English,true
145404746,Gracixalus jinggangensis,井冈纤树蛙,Chinese,false
145404746,Gracixalus jinggangensis,Jinggang Tree Frog,English,true
150083972,Pristimantis barrigai,Cutín de Barriga,Spanish; Castilian,false
150083972,Pristimantis barrigai,Barriga's Rainfrog,English,true
150083996,Pristimantis caniari,Cutín Cañari,Spanish; Castilian,false
150083996,Pristimantis caniari,Cañari Robber Frog,English,true
150084009,Pristimantis erythros,Cutín de Sangre,Spanish; Castilian,false
150084009,Pristimantis erythros,Blood Rain Frog,English,true
150084044,Pristimantis mallii,Malli's Rain Frog,English,true
150085139,Rhombophryne diadema,Diadem Saw-browed Diamond Frog,English,true
150087877,Megophrys oreocrypta,Garo White-lipped Horned Frog,English,true
150107127,Amphilophus astorquii,Mojarra,Spanish; Castilian,false
150107127,Amphilophus astorquii,Black Midas Cichlid,English,true
150107133,Amphilophus chancho,Mojarra,Spanish; Castilian,true
150107194,Amphilophus flaveolus,Mojarra,Spanish; Castilian,true
150122729,Amphilophus globosus,Mojarra,Spanish; Castilian,true
150122874,Amphilophus supercilius,Mojarra,Spanish; Castilian,true
145403027,Megophrys insularis,Nan’ao Island Horned Toad,English,true
44575,Atlantoraja castelnaui,Raia-chita,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raia-jereba,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raya a Lunares,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raya Chita,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Raya Pintada,Spanish; Castilian,false
44575,Atlantoraja castelnaui,Spotback Skate,English,true
152267192,Cnemaspis godagedarai,Godagedaras’ Day Gecko,English,true
60344,Anguilla anguilla,Anguille d'Europe,French,false
60344,Anguilla anguilla,L'Anguille Européenne,French,false
60344,Anguilla anguilla,Ευρωπαϊκό Xέλι,"Greek, Modern (1453-)",false
60344,Anguilla anguilla,European Eel,English,true
153631826,Pristimantis andinogigas,Cutín Gigante de Páramo,Spanish; Castilian,false
153631826,Pristimantis andinogigas,Giant Paramo Rainfrog,English,true
89183450,Cryptotriton xucaneborum,Sierra de Xucaneb Hidden Salamander,English,true
55446,Hyloscirtus chlorosteus,Parjacti Treefrog,English,true
57362,Telmatobius simonsi,Sucre Water Frog,English,true
57369,Telmatobius yuracare,Sehuencas Water Frog,English,true
22714704,Acrocephalus sorghophilus,Speckled Reed Warbler,English,false
22714704,Acrocephalus sorghophilus,Streaked Reed-Warbler,English,false
22714704,Acrocephalus sorghophilus,Streaked Reed-warbler,English,true
22693452,Calidris pygmaea,Spoonbill Sandpiper,English,false
22693452,Calidris pygmaea,Spoon-billed Sandpiper,English,true
54716,Duttaphrynus noellerti,Noellert's Toad,English,true
79101722,Pseudophilautus bambaradeniyai,Bambaradeniyage Panduru Madiya,Sinhala; Sinhalese,false
79101722,Pseudophilautus bambaradeniyai,Bambaradeniya’s Shrub Frog,English,true
79101728,Pseudophilautus dayawansai,Dayawansage Panduru Madiya,Sinhala; Sinhalese,false
79101728,Pseudophilautus dayawansai,Dayawansa’s Shrub Frog,English,true
79101737,Pseudophilautus jagathgunawardanai,Jagath Gunawardanage Panduru Madiya,Sinhala; Sinhalese,false
79101737,Pseudophilautus jagathgunawardanai,Jagath Gunawardana’s Shrub Frog,English,true
79101750,Pseudophilautus karunarathnai,Karunarathnage Panduru Madiya,Sinhala; Sinhalese,false
79101750,Pseudophilautus karunarathnai,Karunarathna’s Shrub Frog,English,true
79101755,Pseudophilautus newtonjayawardanei,Newton Jayawardanege Panduru Madiya,Sinhala; Sinhalese,false
79101755,Pseudophilautus newtonjayawardanei,Newton Jayawardane’s Shrub Frog,English,true
79101771,Pseudophilautus samarakoon,Samarakoonge Panduru Madiya,Sinhala; Sinhalese,false
79101771,Pseudophilautus samarakoon,Samrakoon’s Shrub Frog,English,true
79101779,Pseudophilautus sirilwijesundarai,Siril Wijesundarage Panduru Madiya,Sinhala; Sinhalese,false
79101779,Pseudophilautus sirilwijesundarai,Siril Wijesundara’s Shrub Frog,English,true
244,Acipenser baerii,Siberian Sturgeon,English,true
18600,Pseudoscaphirhynchus hermanni,Dwarf Sturgeon,English,false
18600,Pseudoscaphirhynchus hermanni,Little Amu-Darya Shovelnose,English,false
18600,Pseudoscaphirhynchus hermanni,Little Shovelnose Sturgeon,English,false
18600,Pseudoscaphirhynchus hermanni,MalyiI AmudarinskiiI Lzhelopatonos,Russian,false
18600,Pseudoscaphirhynchus hermanni,Petit Nez-Pelle de Lamoucou Daria,French,false
18600,Pseudoscaphirhynchus hermanni,Small Amu-Darya Shovelnose Sturgeon,English,true
18599,Pseudoscaphirhynchus fedtschenkoi,Syr Darya Sturgeon,English,false
18599,Pseudoscaphirhynchus fedtschenkoi,Nez-pelle du Syr Daria,French,false
18599,Pseudoscaphirhynchus fedtschenkoi,SyrdarinskiiI Lzhelopatonos,Russian,false
18599,Pseudoscaphirhynchus fedtschenkoi,Syrdarya tasbekiresi,Kazakh,false
18599,Pseudoscaphirhynchus fedtschenkoi,Syr-Darya Shovelnose Sturgeon,English,true
156729577,Oligosoma albornense,Alborn Skink,English,true
156730274,Oligosoma salmo,Chesterfield Skink,English,false
156730274,Oligosoma salmo,Kapitia Skink,English,true
55492,Isthmohyla graceae,Continental Divide Treefrog,English,true
157676992,Cnemaspis nandimithrai,Nandimithrage diva-seri hoona,Sinhala; Sinhalese,false
157676992,Cnemaspis nandimithrai,Nandimithras’ Day Gecko,English,true
157678025,Cnemaspis kohukumburai,Kohukumburege diva-seri hoona,Sinhala; Sinhalese,false
157678025,Cnemaspis kohukumburai,Kohukumbures’ Day Gecko,English,true
209039855,Boulengerula denhardti,Lamu Caecilian,English,false
209039855,Boulengerula denhardti,Denhardt's Caecilian,English,true
58119,Phrynobatrachus irangi,Irangi Puddle Frog,English,true
160883244,Flexiseps valhallae,Valhalla Skink,English,true
160967283,Allomogurnda flavimarginata,Wau Gudgeon,English,false
160967283,Allomogurnda flavimarginata,Yellowmargin Gudgeon,English,true
160969193,Allomogurnda multicincta,Malas Gudgeon,English,true
59413,Thorius insperatus,Surprise Thorius,English,true
59389,Isthmura naucampatepetl,Cofre de Perote Salamander,English,true
161059718,Mogurnda maccuneae,McCune’s Mogurnda,English,true
161061226,Mogurnda mosa,Mosa Mogurnda,English,true
161077227,Kiunga bleheri,Bleher’s Blue-Eye,English,true
161080437,Glossolepis dorityi,Grime Rainbowfish,English,true
161111219,Melanotaenia susii,Susi Rainbowfish,English,true
59368,Pseudoeurycea anitae,Anita's False Brook Salamander,English,true
82410205,Eleutherodactylus ligiae,Baoruco Rockfrog,English,true
45092131,Crax pinima,Belem Curassow,English,true
22703477,Merulaxis stresemanni,Entufado-baiano,Portuguese,false
22703477,Merulaxis stresemanni,Stresemann's Bristlefront,English,true
22724407,Myrmotherula snowi,Alagoas Antwren,English,true
22699516,Phylloscartes ceciliae,Long-tailed Tyrannulet,English,false
22699516,Phylloscartes ceciliae,Alagoas Tyrannulet,English,true
45470702,Psophia obscura,Black-winged Trumpeter,English,true
162207827,Cephaloscyllium fasciatum,Holbiche bouffie,French,false
162207827,Cephaloscyllium fasciatum,Pejegato Mallero,Spanish; Castilian,false
162207827,Cephaloscyllium fasciatum,Reticulated Swellshark,English,true
163015864,Nycticebus bancanus,Bangka Slow Loris,English,true
163313848,Microcebus manitatra,Bemanasy Mouse Lemur,English,true
163899482,Adelophryne michelin,Michelin Flea Frog,English,true
163971035,Lankanectes pera,Corrugated Frogs,English,true
57360,Telmatobius scrocchii,Andalgala Water Frog,English,true
82410169,Eleutherodactylus beguei,Pinelands Grassfrog,English,true
132874,Scolymia lacera,Atlantische Pilzkoralle,German,false
132874,Scolymia lacera,Atlantic Mushroom Coral,English,true
132970,Agaricia lamarcki,Lamarck's Sheet Coral,English,true
133006,Acropora palmata,Coral Cacho de Alce,Spanish; Castilian,false
133006,Acropora palmata,Elkhorn Coral,English,true
133053,Scolymia cubensis,Artichoke Coral,English,true
133155,Pseudodiploria strigosa,Corail-cerveau Symétrique,French,false
133155,Pseudodiploria strigosa,Coral Cerebro,Spanish; Castilian,false
133155,Pseudodiploria strigosa,Symmetrical Brain Coral,English,true
133224,Meandrina meandrites,Maze Coral,English,true
133255,Agaricia humilis,Lowrelief Lettuce Coral,English,true
133257,Diploria labyrinthiformis,Corail-cerveau de Neptune,French,false
133257,Diploria labyrinthiformis,Coral Cerebro Estriado,Spanish; Castilian,false
133257,Diploria labyrinthiformis,Grooved Brain Coral,English,true
133356,Mycetophyllia ferox,Corail cactus rugueux,French,false
133356,Mycetophyllia ferox,Micetocoral Espinoso áspero,Spanish; Castilian,false
133356,Mycetophyllia ferox,Rough Cactus Coral,English,true
133381,Acropora cervicornis,Coral Cuerno de Venado,Spanish; Castilian,false
133381,Acropora cervicornis,Staghorn Coral,English,true
133389,Siderastrea siderea,Corail Starlette Massif,French,false
133389,Siderastrea siderea,Coral Estrellita Macizo,Spanish; Castilian,false
133389,Siderastrea siderea,Massive Starlet Coral,English,true
133400,Eusmilia fastigiata,Smooth Flower Coral,English,true
133439,Agaricia tenuifolia,Thin Leaf Lettuce Coral,English,true
133461,Meandrina brasiliensis,Brazilian Rose Coral,English,true
133512,Porites sverdrupi,Saffron Coral,English,true
133519,Mycetophyllia danaana,Corail Cactus à Crêtes Basses,French,false
133519,Mycetophyllia danaana,Micetocoral de Poca Cresta,Spanish; Castilian,false
133519,Mycetophyllia danaana,Lowridge Cactus Coral,English,true
133522,Helioseris cucullata,Sunray Lettuce Coral,English,true
133586,Mussismilia braziliensis,Coral Cérebro da Bahia,Portuguese,false
133586,Mussismilia braziliensis,Bahia Brain Coral,English,true
194960468,Bufoides meghalayanus,Mawblang Toad,English,false
194960468,Bufoides meghalayanus,Rock Toad,English,false
194960468,Bufoides meghalayanus,Khasi Hill Rock Toad,English,true
58203,Amolops chakrataensis,Dehradun Stream Frog,English,true
58873,Philautus microdiscus,Kobo Bubble-nest Frog,English,true
186165,Raorchestes marki,Mark's Bush Frog,English,true
122914337,Oarisma powesheik,Powesheik Skipperling,English,false
122914337,Oarisma powesheik,Poweshiek Skipperling,English,true
18597,Pseudoryx nghetinhensis,Saola,French,false
18597,Pseudoryx nghetinhensis,Saola,English,true
136939,Piliocolobus rufomitratus,Colobe de la Tana,French,false
136939,Piliocolobus rufomitratus,Colobo Rojo del Tana,Spanish; Castilian,false
136939,Piliocolobus rufomitratus,Tana River Red Colobus,English,true
18248,Piliocolobus waldroni,Miss Waldron's Bay Colobus,English,false
18248,Piliocolobus waldroni,Colobe de Waldron,French,false
18248,Piliocolobus waldroni,Colobo Rojo de Ghana,Spanish; Castilian,false
18248,Piliocolobus waldroni,Miss Waldron’s Red Colobus,English,true
164045981,Photuris bethaniensis,Bethany Beach Firefly,English,true
59423,Thorius papaloae,Papalo Minute Salamander,English,true
161276036,Aloeides stevensoni,Wolkberg Copper,English,false
161276036,Aloeides stevensoni,Stevenson-se-kopervlerkie,Afrikaans,false
161276036,Aloeides stevensoni,Wolkberg -Kopervlerkie,Afrikaans,false
161276036,Aloeides stevensoni,Stevenson's Copper,English,true
3844,Capys penningtoni,Drakensberg Protea,English,false
3844,Capys penningtoni,Drakensberg Suikerbossie,Afrikaans,false
3844,Capys penningtoni,Pennington-se-suikerbossie,Afrikaans,false
3844,Capys penningtoni,Pennington's Protea,English,true
892,Aloeides rossouwi,Stoffberg Copper,English,false
892,Aloeides rossouwi,Rossouw-se-kopervlerkie,Afrikaans,false
892,Aloeides rossouwi,Stoffberg -Kopervlerkie,Afrikaans,false
892,Aloeides rossouwi,Rossouw's Copper,English,true
161321281,Thestor barbatus,Langbaard-skollie,Afrikaans,false
161321281,Thestor barbatus,Langbaard-Skollie,Afrikaans,false
161321281,Thestor barbatus,Bearded Skolly,English,true
15414,Orachrysops niobe,Brenton-bloutjie,Afrikaans,false
15414,Orachrysops niobe,Brenton Bloutjie,Afrikaans,false
15414,Orachrysops niobe,Brenton Blue,English,true
15767,Chrysoritis dicksoni,Dickson's Copper,English,false
15767,Chrysoritis dicksoni,Strandveld Copper,English,false
15767,Chrysoritis dicksoni,Dickson-se-opaal,Afrikaans,false
15767,Chrysoritis dicksoni,Strandveld- Kopervlerkie,Afrikaans,false
15767,Chrysoritis dicksoni,Dickson's Strandveld Copper,English,true
161277940,Kedestes sarahae,Sarah's Ranger,English,false
161277940,Kedestes sarahae,Sederberg-wagtertjie,Afrikaans,false
161277940,Kedestes sarahae,Sederberg-Wagtertjie,Afrikaans,false
161277940,Kedestes sarahae,Cederberg Ranger,English,true
161326462,Dingana fraterna,Scarce Widow,English,false
161326462,Dingana fraterna,Stoffberg-weduwee,Afrikaans,false
161326462,Dingana fraterna,Stoffberg Weduwee,Afrikaans,false
161326462,Dingana fraterna,Stoffberg Widow,English,true
161336484,Erikssonia edgei,Lost-And-Found Acraea Copper,English,false
161336484,Erikssonia edgei,Waterberg Kopervlerkie,Afrikaans,false
161336484,Erikssonia edgei,Waterberg Copper,English,true
21757,Thestor strutti,Strutt's Skolly,English,false
21757,Thestor strutti,Strutt-se-skollie,Afrikaans,false
21757,Thestor strutti,Winter-Skollie,Afrikaans,false
21757,Thestor strutti,Winter Skolly,English,true
5146,Colobus vellerosus,Geoffroy's Black-and-White Colobus,English,false
5146,Colobus vellerosus,Ursine Colobus,English,false
5146,Colobus vellerosus,White-thighed Black-and-White Colobus,English,false
5146,Colobus vellerosus,Colobe de Geoffroy,French,false
5146,Colobus vellerosus,Colobo de Muslos Blancos,Spanish; Castilian,false
5146,Colobus vellerosus,White-thighed Colobus,English,true
169851969,Sarcohyla toyota,Toyota’s Treefrog,English,true
197102,Macromia zeylanica,Sri Lankan Cruiser,English,true
197110,Ceylonosticta subtropica,Blue-shouldered Cornuted Shadowdamsel,English,true
22714826,Acrocephalus rimitarae,Rimatara Reed-Warbler,English,false
22714826,Acrocephalus rimitarae,Rousserolle de Rimatara,French,false
22714826,Acrocephalus rimitarae,Rimatara Reed-warbler,English,true
10355,Bokermannohyla izecksohni,Izecksohn's Treefrog,English,true
56012,Sphaenorhynchus bromelicola,Bahia Lime Treefrog,English,true
56362,Cycloramphus heyeri,Carvalho's Button Frog,English,true
57073,Euparkerella robusta,Izecksohn's Guanabara Frog,English,true
172272064,Plecturocebus grovesi,Groves’ Titi,English,true
164451067,Siamophryne troglodytes,Tenasserim Cave Frog,English,true
56634,Eleutherodactylus gryllus,Coqui Grillo,Spanish; Castilian,false
56634,Eleutherodactylus gryllus,Cricket Coqui,English,true
57023,Eleutherodactylus unicolor,Dwarf Coqui,English,false
57023,Eleutherodactylus unicolor,Coqui Duende,Spanish; Castilian,false
135828,Eleutherodactylus juanariveroi,Coquí Llanero,Spanish; Castilian,false
135828,Eleutherodactylus juanariveroi,Plains Coqui,English,true
172817035,Peltophryne armata,Hispaniolan Armored Toad,English,true
22685553,Ara ambiguus,Guacamayo Ambiguo,Spanish; Castilian,false
22685553,Ara ambiguus,Great Green Macaw,English,true
54530,Atelopus muisca,La Arboleda Stubfoot Toad,English,true
107605000,Maculabatis bineeshi,Shorttail Whipray,English,true
29479,Abronia frosti,Frost’s Arboreal Alligator Lizard,English,true
15038553,Acrostira euphorbiae,Palma Stick Grasshopper,English,true
55141,Allobates ranoides,Rana Saltona de Villavicencio,Spanish; Castilian,false
55141,Allobates ranoides,Llanos Rocket Frog,English,true
182434069,Lerista storri,Mount Surprise Slider,English,false
182434069,Lerista storri,Storr's Lerista,English,true
78901981,Ansonia vidua,Murud Black Slender Toad,English,true
176039222,Serrasalmus nalseni,Morichal Piranha,English,false
176039222,Serrasalmus nalseni,Nalsen’s Piranha,English,false
176039222,Serrasalmus nalseni,Caribe de Morichal,Spanish; Castilian,false
176039222,Serrasalmus nalseni,Caribe de Nalsen,Spanish; Castilian,false
176039222,Serrasalmus nalseni,Caribe Pintado,Spanish; Castilian,false
176039222,Serrasalmus nalseni,Painted Caribbean,English,true
56513,Craugastor chrysozetetes,Cerro Búfalo Streamside Frog,English,false
56513,Craugastor chrysozetetes,McCranie's Robber Frog,English,true
56598,Craugastor fecundus,Nombre de Dios Streamside Frog,English,true
22736414,Turdus xanthorhynchus,Príncipe Thrush,English,false
22736414,Turdus xanthorhynchus,Principe Thrush,English,true
172740,Furcifer belalandaensis,Tarondroben'i Belalanda,Malagasy,false
172740,Furcifer belalandaensis,Belalanda Chameleon,English,true
176403220,Urkumayu gladysae,Limpia fondo,Spanish; Castilian,true
22705080,Lanius newtoni,Sao Tome Fiscal,English,false
22705080,Lanius newtoni,São Tomé Fiscal,English,false
22705080,Lanius newtoni,Sao Tome Fiscal Shrike,English,false
22705080,Lanius newtoni,Sao Tomé Fiscal Shrike,English,false
22705080,Lanius newtoni,São Tomé Fiscal Shrike,English,false
22705080,Lanius newtoni,Pie-grièche de São Tomé,French,false
22705080,Lanius newtoni,Newton's Fiscal,English,true
171844,Lamprotula liedtkei,Trai Cóc Bầu Dục,Vietnamese,true
171849,Lanceolaria bilirata,Trùng Trục Dài,Vietnamese,true
15492,Orestias chungarensis,Karachi,Spanish; Castilian,true
14499,Nematogenys inermis,Bagre Grande,Spanish; Castilian,true
16582,Percichthys melanops,Trucha Negra,Spanish; Castilian,true
22720310,Crithagra concolor,Sao Tome Canary,English,false
22720310,Crithagra concolor,São Tomé Canary,English,false
22720310,Crithagra concolor,Sao Tome Goldfinch,English,false
22720310,Crithagra concolor,Sao Tomé Grosbeak,English,false
22720310,Crithagra concolor,São Tomé Grosbeak,English,false
22720310,Crithagra concolor,Grosbec de São Tomé,French,false
22720310,Crithagra concolor,Sao Tome Grosbeak,English,true
149335691,Oedipina gephyra,La Fortuna Worm Salamander,English,true
149687139,Phrynobatrachus afiabirago,Afia Birago's Puddle Frog,English,true
74724558,Phrynobatrachus jimzimkusi,Jim Zimkus' Puddle Frog,English,true
58125,Phrynobatrachus manengoubensis,Manengouba River Frog,English,true
55873,Plectrohyla dasypus,Honduras Spikethumb Frog,English,true
79075007,Hynobius amakusaensis,Amakusa-sanshouo,Japanese,true
22697478,Bostrychia bocagei,Dwarf Olive Ibis,English,false
22697478,Bostrychia bocagei,Sao Tome Ibis,English,false
22697478,Bostrychia bocagei,Dwarf Ibis,English,true
69673708,Pyrgomorphula serbica,Serbian Stick Grasshopper,English,true
19035,Pyxis arachnoides,Kapika,Malagasy,false
19035,Pyxis arachnoides,Pyxide Arachnoide,French,false
19035,Pyxis arachnoides,Tortue-araignée,French,false
19035,Pyxis arachnoides,Tortuga Araña,Spanish; Castilian,false
19035,Pyxis arachnoides,Tortuga De Plastrón Articulado,Spanish; Castilian,false
19035,Pyxis arachnoides,Tsakafy,Malagasy,false
19035,Pyxis arachnoides,Zakapy,Malagasy,false
19035,Pyxis arachnoides,Spider Tortoise,English,true
19479,Rheocles lateralis,Zona,English,false
54732,Sclerophrys perreti,Perret's Toad,English,true
65527148,Sphaeromimus lavasoa,Lavasoa Giant Pill-Millipede,English,true
65527213,Sphaeromimus saintelucei,Sainte Luce Giant Pill-Millipede,English,true
65526540,Sphaeromimus splendidus,Shiny Giant Pill-Millipede,English,true
79100806,Onychodactylus tsukubaensis,Tsukuba-hakone-sanshou-uwo,Japanese,false
79100806,Onychodactylus tsukubaensis,Tsukuba Clawed Salamander,English,true
58176,Xenopus longipes,Savanna Clawed Frog,English,false
58176,Xenopus longipes,Lake Oku Clawed Frog,English,true
65524313,Zoosphaerium alluaudi,Alluauds Giant Pill-Millipede,English,true
6715,Latonia nigriventer,Hula Painted Frog,English,true
84543703,Heteromirafra archeri,Archer's Lark,English,false
84543703,Heteromirafra archeri,Sidamo Lark,English,false
84543703,Heteromirafra archeri,Liben Lark,English,true
177958012,Hynobius mikawaensis,Mikawa Salamander,English,false
177958012,Hynobius mikawaensis,Mikawa-sansyou-uwo,Japanese,true
22688667,Otus insularis,Seychelles Scops Owl,English,false
22688667,Otus insularis,Autillo de Seychelles,Spanish; Castilian,false
22688667,Otus insularis,Seychelles Scops-owl,English,true
22682447,Anthracoceros montani,Sulu Hornbill,English,true
200296187,Cacatua sulphurea,Lesser Sulphur-crested Cockatoo,English,false
200296187,Cacatua sulphurea,Yellow-crested Cockatoo,English,true
22690874,Leptotila wellsi,Grenada Dove,English,true
41712,Eubalaena glacialis,Black Right Whale,English,false
41712,Eubalaena glacialis,Arfiviit Arlaat,Kalaallisut; Greenlandic,false
41712,Eubalaena glacialis,Atlantischer Nordkaper,German,false
41712,Eubalaena glacialis,Baleine de Biscaye,French,false
41712,Eubalaena glacialis,Ballena Franca del Norte,Spanish; Castilian,false
41712,Eubalaena glacialis,Noordkaper,Dutch; Flemish,false
41712,Eubalaena glacialis,Nordkaper,Norwegian,false
41712,Eubalaena glacialis,Nordkaper,Danish,false
41712,Eubalaena glacialis,Sléttbakur,Icelandic,false
41712,Eubalaena glacialis,North Atlantic Right Whale,English,true
9051,Craspedaria moniziana,Madeiran Land Snail,English,true
22692737,Cyanolimnas cerverai,Zapata Rail,English,true
22713719,Apalis fuscigularis,Taita Apalis,English,true
22687863,Sephanoides fernandensis,Juan Fernández Firecrown,English,false
22687863,Sephanoides fernandensis,Colibrí de Juan Fernández,Spanish; Castilian,false
22687863,Sephanoides fernandensis,Juan Fernandez Firecrown,English,true
22686411,Amazona imperialis,Imperial Parrot,English,false
22686411,Amazona imperialis,Amazona Imperial,Spanish; Castilian,false
22686411,Amazona imperialis,Imperial Amazon,English,true
45422401,Pyrrhura subandina,Sinu Parakeet,English,true
22692245,Sarothrura ayresi,White-winged Crake,English,false
22692245,Sarothrura ayresi,Râle à miroir,French,false
22692245,Sarothrura ayresi,Witvlerkvleikuiken,Afrikaans,false
22692245,Sarothrura ayresi,White-winged Flufftail,English,true
133042,Millepora complanata,Blade Fire Coral,English,true
133143,Millepora squarrosa,Coral de Fuego,Spanish; Castilian,false
133143,Millepora squarrosa,Krustige Feuerkoralle,Dutch; Flemish,false
133143,Millepora squarrosa,Crustal Fire Coral,English,true
22711105,Toxostoma guttatum,Cozumel Thrasher,English,true
22686342,Amazona auropalliata,Yellow-naped Parrot,English,false
22686342,Amazona auropalliata,Loro de nuca amarilla,Spanish; Castilian,false
22686342,Amazona auropalliata,Yellow-naped Amazon,English,true
39895,Nomascus leucogenys,White-cheeked Gibbon,English,false
39895,Nomascus leucogenys,Gibbon à favoris blancs du Nord,French,false
39895,Nomascus leucogenys,vượn bạc má,Vietnamese,false
39895,Nomascus leucogenys,vượn đen má trắng,Vietnamese,false
39895,Nomascus leucogenys,vượn má trắng bắc,Vietnamese,false
39895,Nomascus leucogenys,Northern White-cheeked Gibbon,English,true
22724568,Coracornis sanghirensis,Sangihe Shrikethrush,English,false
22724568,Coracornis sanghirensis,Sangihe Shrike-thrush,English,false
22724568,Coracornis sanghirensis,Sangihe Whistler,English,true
22717507,Dicaeum quadricolor,Cebu Flowerpecker,English,true
22687086,Campylopterus phainopeplus,Colibrí de Santa Marta,Spanish; Castilian,false
22687086,Campylopterus phainopeplus,Santa Marta Sabrewing,English,true
22728485,Chondrohierax wilsonii,Cuban Kite,English,true
103881687,Sitta insularis,Bahama Nuthatch,English,true
22728296,Amazona lilacina,Lilacine Amazon,English,true
22688244,Eulidia yarrellii,Colibrí de Arica,Spanish; Castilian,false
22688244,Eulidia yarrellii,Chilean Woodstar,English,true
22690988,Gallicolumba keayi,Negros Bleeding-heart,English,true
22692181,Heliopais personatus,Asian Finfoot,English,false
22692181,Heliopais personatus,Masked Finfoot,English,true
22701646,Terenura sicki,Orange-bellied Antwren,English,true
9676,Hapalemur alaotrensis,Alaotran Gentle Lemur,English,false
9676,Hapalemur alaotrensis,Lac Alaotra Bamboo Lemur,English,false
9676,Hapalemur alaotrensis,Lake Alaotra Gentle Lemur,English,false
9676,Hapalemur alaotrensis,Bandro,Malagasy,false
9676,Hapalemur alaotrensis,Hapalémur du Lac Alaotra,French,false
9676,Hapalemur alaotrensis,Lac Alaotra-Bambuslemur,German,false
9676,Hapalemur alaotrensis,Alaotra Reed Lemur,English,true
103878817,Gracula robusta,Nias Hill Myna,English,true
12876,Mauremys annamensis,Annam Pond Turtle,English,false
12876,Mauremys annamensis,Rùa Trung Bộ,Vietnamese,false
12876,Mauremys annamensis,Vietnamese Pond Turtle,English,true
182502187,Chiropterotriton casasi,Salamandra de Tlapacoyan,Spanish; Castilian,false
182502187,Chiropterotriton casasi,Tlapacoyan Salamander,English,true
182502456,Chiropterotriton ceronorum,Salamandra de los Cerón,Spanish; Castilian,false
182502456,Chiropterotriton ceronorum,Ceron Family Salamander,English,true
182502901,Chiropterotriton totonacus,Salamandra de Cruz Blanca,Spanish; Castilian,false
182502901,Chiropterotriton totonacus,Cruz Blanca Salamander,English,true
182503798,Chiropterotriton perotensis,Salamandra de Valle Alegre,Spanish; Castilian,false
182503798,Chiropterotriton perotensis,Valle Alegre Salamander,English,true
22723786,Geospiza heliobates,Mangrove Finch,English,true
22720855,Palmeria dolei,'Akohekohe,English,false
22720855,Palmeria dolei,Crested Honeycreeper,English,false
22720855,Palmeria dolei,Akohekohe,English,true
22724821,Cissa thalassina,Javan Green Magpie,English,true
22710912,Leucopsar rothschildi,Bali Starling,English,false
22710912,Leucopsar rothschildi,Rothschild's Mynah,English,false
22710912,Leucopsar rothschildi,Rothschild's Starling,English,false
22710912,Leucopsar rothschildi,White Starling,English,false
22710912,Leucopsar rothschildi,Estornino de Rothschild,Spanish; Castilian,false
22710912,Leucopsar rothschildi,Miná de Rothschild,Spanish; Castilian,false
22710912,Leucopsar rothschildi,Bali Myna,English,true
216915083,Cyornis banyumas,Javan Blue-flycatcher,English,false
216915083,Cyornis banyumas,Javan Blue Flycatcher,English,true
22712603,Pycnonotus zeylanicus,Straw-crowned Bulbul,English,false
22712603,Pycnonotus zeylanicus,Straw-headed Bulbul,English,true
22682464,Rhinoplax vigil,Cálao de Casco,Spanish; Castilian,false
22682464,Rhinoplax vigil,Helmeted Hornbill,English,true
179010130,Andrias sligoi,South China Giant Salamander,English,true
178688653,Pristimantis atillo,Cutín de Atillo,Spanish; Castilian,false
178688653,Pristimantis atillo,Atillo Rain Frog,English,true
178691495,Pristimantis jimenezi,Cutín de Jiménez de la Espada,Spanish; Castilian,false
178691495,Pristimantis jimenezi,Jiménez de la Espada’s Rain Frog,English,true
178693863,Pristimantis teslai,Cutín de Tesla,Spanish; Castilian,false
178693863,Pristimantis teslai,Tesla's Rain Frog,English,true
178755356,Pristimantis verrucolatus,Cutín de Flancos Verrugosos,Spanish; Castilian,false
178755356,Pristimantis verrucolatus,Warty Flank Rain Frog,English,true
178806742,Pristimantis chocoensis,Cutín del Chocó,Spanish; Castilian,false
178806742,Pristimantis chocoensis,Choco’s Robber Frog,English,true
178670317,Gastrotheca litonedis,Azuay Marsupial Frog,English,true
158610,Melanophryniscus langonei,Sapito de Langone,Spanish; Castilian,false
158610,Melanophryniscus langonei,Redbelly Toad,English,true
54507,Atelopus eusebianus,Malvasa Stubfoot Toad,English,true
54538,Atelopus pedimarmoratus,San Isidro Stubfoot Toad,English,true
54541,Atelopus pictiventris,Painted Stubfoot Toad,English,true
2993,Brachyteles arachnoides,Muriqui,English,false
2993,Brachyteles arachnoides,Woolly Spider Monkey,English,false
2993,Brachyteles arachnoides,Atèle Arachnoïde,French,false
2993,Brachyteles arachnoides,Eroïde,French,false
2993,Brachyteles arachnoides,Mono,Portuguese,false
2993,Brachyteles arachnoides,Mono Carvoeiro,Spanish; Castilian,false
2993,Brachyteles arachnoides,Mono Grande,Spanish; Castilian,false
2993,Brachyteles arachnoides,Muriki,Spanish; Castilian,false
2993,Brachyteles arachnoides,Muriqui-do-sul,Portuguese,false
