internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
54590,Rhaebo blombergi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhaebo,blombergi,,,,,"(Myers &amp; Funkhouser, 1951)",The records reported from Chocó Department are not reliable and require confirmation (Colombia Red List Assessment Workshop August 2016).
54969,Nymphargus megacheirus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,megacheirus,,,,,"(Lynch &amp; Duellman, 1973)",""
54908,Centrolene buckleyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,buckleyi,,,,,"(Boulenger, 1882)","This is a species complex that requires formal subdivision (Guayasamín et al. 2006, 2020; Amador et al. 2018). Amador et al. (2018) provided molecular evidence that nominal Centrolene buckleyi is composed of at least three species, none of which is each other's closest relative, one in southern Ecuador, two (including Centrolene buckleyi sensu stricto) in northern Ecuador, and another in central Andean Colombia, with the edges remaining unknown (Frost 2021).Two specimens from Huancabamba in Piura Department in northern Peru (Duellman and Wild 1993) previously assigned to this species are actually metamorphs of another species (Amador et al. 2018; D. Cisneros-Heredia pers. comm. 2021). All records of this species from Venezuela formerly assigned to this taxon are now assigned to Centrolene venezuelense."
77347451,Bolitoglossa leandrae,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,leandrae,,,,,"Acevedo, Wake, Márquez, Silva, Franco &amp; Amézquita, 2013",""
78520120,Melanophryniscus setiba,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Melanophryniscus,setiba,,,,,"Peloso, Faivovich, Grant, Gasparini &amp; Haddad, 2012",""
78458984,Crossodactylodes itambe,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,LEPTODACTYLIDAE,Crossodactylodes,itambe,,,,,"Barata, Santos, Leite &amp; Garcias, 2013",""
82410098,Brachycephalus mariaeterezae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,mariaeterezae,,,,,"Bornschein, Morato, Firkowski, Ribeiro &amp; Pie, 2015","Species described in 2015, allocated in the group of Brachycephalus pernix, a group composed of 18 formally recognized species (Monteiro et al. 2018). Based on molecular data they confirmed the species delimitation (Firkowski et al. 2016). However, Condez et al. (2017) discuss the need for a taxonomic re-evaluation of B. mariaeterezae, due to problems in its diagnosis and original description. Pie et al. (2017) refute the arguments in Condez et al. (2017)."
48086163,Ololygon muriciensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Ololygon,muriciensis,,,,,"(Cruz, Nunes &amp; Lima, 2011)",This species has been assigned to the Scinax catharinae group (Cruz et al. 2011).
82410083,Brachycephalus fuscolineatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,fuscolineatus,,,,,"Pie, Bornschein, Firkowski, Belmonte-Lopes &amp; Ribeiro, 2015",""
81978198,Brachycephalus bufonoides,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,bufonoides,,,,,"Miranda-Ribeiro, 1920",Removed from the synonymy of Brachycephalus ephippium by Pombal (2010).
78518108,Ischnocnema karst,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Ischnocnema,karst,,,,,"Canedo, Targino, Leite &amp; Haddad, 2012",""
77320561,Nyctimantis pomba,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Nyctimantis,pomba,,,,,"(Assis, Santana, Silva, Quintela &amp; Feio, 2013)",This species was provisionally allocated to Aparasphenodon when first described by de Assis et al. (2013). Blotto et al. (2021) redeﬁned Nyctimantis to include Aparasphenodon.
56408,Eleutherodactylus alticola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,alticola,,,,,"Lynn, 1937",""
199853,Osornophryne cofanorum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,cofanorum,,,,,"Mueses-Cisneros, Yánez-Muñoz &amp; Guayasamin, 2010",""
77345748,Bolitoglossa chucantiensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,chucantiensis,,,,,"Batista, Köhler, Mebert &amp; Vesely, 2014",""
55453,Boana clepsydra,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,clepsydra,,,,,"(A. Lutz, 1925)",""
73727195,Leptobrachella botsfordi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,botsfordi,,,,,"(Rowley, Dau &amp; Nguyen, 2013)",""
54559,Atelopus tricolor,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,tricolor,,,,,"Boulenger, 1902","Reynolds and Foster (1992) indicated that Atelopus rugulosus is a synonym of A. tricolor. Subsequently, Lötters and De la Riva (1998) confirmed this and pointed out that in evaluating the types of A. rugulosus from south-east Peru, and A. wilimani from Bolivia, both are synonyms of A. tricolor."
61835,Telmatobius timens,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,timens,,,,,"De la Riva, Aparicio &amp; Ríos, 2005","The biological identities of some of the Peruvian subpopulations need to be clarified (A. Catenazzi pers. comm. February 2014). Until such time, all subpopulations currently allocated to Telmatobius timens are encompassed in this assessment."
136131,Calotriton arnoldi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Calotriton,arnoldi,,,,,"Carranza &amp; Amat, 2005",""
19845,Salamandra lanzai,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,lanzai,,,,,"Nascetti, Capula &amp; Bullini, 1988",""
21168,Speonectes tiomanensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,NEMACHEILIDAE,Speonectes,tiomanensis,,,,,"(Kottelat, 1990)",""
91005973,Lobocheilos lehat,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Lobocheilos,lehat,,,,,"Bleeker, 1858",""
18067,Poropuntius tawarensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Poropuntius,tawarensis,,,,,"(Weber &amp; de Beaufort, 1916)",""
92252436,Erythrocebus baumstarki,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Erythrocebus,baumstarki,,,,,"Matschie, 1905","Groves (2001), Grubb et al. (2003), and Kingdon et al. (2008) treat Erythrocebus patas as a monotypic species in a monotypic genus. Schwarz (1927), Isbell (2013), and De Jong and Butynski (2018) recognize baumstarki as one of the three subspecies within E. patas (patas, pyrrhonotus, baumstarki). Verheyen (1962), Hill (1966), Napier and Napier (1967), Dandelot (1968, 1974), and Kingdon (1971, 1997, 2015) recognize an additional subspecies, E. p. villiersi.Erythrocebus baumstarki was described by Matschie (1906) as a species (type locality: Ikoma, western Serengeti, Tanzania). Here, baumstarki is, once again, treated as a species. This restoration to species status is based on baumstarki’s considerable geographic isolation and distinctive coloration and pattern of the pelage. The distance between the nearest confirmed E. baumstarki record (Northern Extension of Serengeti National Park, north central Tanzania; G. Schaller pers. comm.; number 15 in Figure 1 and Table 1 of De Jong et al. 2009) and the nearest confirmed E. p. pyrrhonotus record (Kiganjo, central Kenya; H. Douglas-Dufresne pers. comm.; number 47 in Figure 2 and Table 3 in De Jong et al. 2008) is ca. 260 km. There are, however, several records between these two localities for Erythrocebus that have not been identified as to species (De Jong et al. 2008). It appears that these two species are separated by a forest barrier and by very dry habitat in the Eastern (Gregory) Rift Valley (De Jong et al. 2008, 2009, De Jong &amp; Butynski 2014, Butynski &amp; De Jong 2017). Erythrocebus baumstarki is also phenotypically distinct (e.g., black nose, lack of white moustache, pale red crown, white neck, and dark grey upper limbs, whereas pyrrhonotus has a white nose, white moustache, dark red crown, rufous neck, and lacks dark grey on the upper hind legs). Resurrecting baumstarki to species status is in agreement with Gippoliti (2017), who suggests treating baumstarki, as well as poliophaeus and pyrrhonotus, as species."
19940,Scaphirhynchus albus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Scaphirhynchus,albus,,,,,"(Forbes &amp; Richardson, 1905)",""
55358188,Nymphargus sucre,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,sucre,,,,,"Guayasamin, 2013",""
78516024,Hyloscirtus princecharlesi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hyloscirtus,princecharlesi,,,,,"Coloma, Carvajal-Endara, Dueñas, Paredes-Recalde, Morales-Mite, Almeida-Reinoso, Tapia, Hutter, Toral-Contreras &amp; Guayasamin, 2012",""
78535891,Pristimantis almendariz,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,almendariz,,,,,"Brito-M. &amp; Pozo-Zamora, 2013",""
89183237,Pristimantis paquishae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,paquishae,,,,,"Brito-M., Batallas-R., &amp; Velalcázar, 2014",""
78550321,Pristimantis punzan,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,punzan,,,,,"Reyes-Puig, Reyes-Puig, Rámirez-Jaramillo, Pérez-L. &amp; Yánez-Munoz, 2015",""
54490,Atelopus arthuri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,arthuri,,,,,"Peters, 1973",""
54493,Atelopus boulengeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,boulengeri,,,,,"Peracca, 1904",""
54501,Atelopus coynei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,coynei,,,,,"Miyata, 1980",""
54522,Atelopus longirostris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,longirostris,,,,,"Cope, 1868","The specimens in the lowlands may be a different species as they are based on old museum specimens and doubtful collecting localities. Tapia et al. (2017) excluded these records from the current known range of the species and therefore they are considered as Presence Uncertain in this reassessment until they can be reassigned to another taxon. Reports from Valle del Cauca Department in Colombia, refer to an unidentified, probably unnamed species and are excluded from this assessment."
55046,Hyloxalus anthracinus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,anthracinus,,,,,"(Edwards, 1971)",""
55077,Hyloxalus exasperatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,exasperatus,,,,,"(Duellman &amp; Lynch, 1988)",The subpopulation from Pastaza Province reported by Coloma (1995) belongs to an undescribed species (L. Coloma pers. comm.)
55080,Hyloxalus fallax,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,fallax,,,,,"(Rivero, 1991)",""
55098,Colostethus jacobuspetersi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Colostethus,jacobuspetersi,,,,,"Rivero, 1991",""
55109,Hyloxalus maquipucuna,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,maquipucuna,,,,,"(Coloma, 1995)",""
55111,Hyloxalus marmoreoventris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,marmoreoventris,,,,,"(Rivero, 1991)",""
55129,Hyloxalus peculiaris,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,peculiaris,,,,,"(Rivero, 1991)","This species needs a more detailed taxonomic review, as it may be a species confused with Hyloxalus maculosus (J.C. Sánchez pers. comm. 2021)."
55138,Hyloxalus pumilus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,pumilus,,,,,"(Rivero, 1991)",""
55150,Hyloxalus shuar,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Hyloxalus,shuar,,,,,"(Duellman &amp; Simmons, 1988)","Its possible that this is a species complex, with the northern-most subpopulation appearing different from the subpopulation at the type locality in the Cordillera del Condor (D.F. Cisneros-Heredia and M. Ortega-Andrade pers. comm. 2021)."
55220,Paruwrobates erythromos,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Paruwrobates,erythromos,,,,,"(Vigle &amp; Miyata, 1980)","Santos et al. (2014) moved this species from Ameerega to Hyloxalus, then Grant et al. (2017) moved it to the current genus and suggest the possibility that it is the same species as Paruwrobates whymperi."
56646,Pristimantis hamiotae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,hamiotae,,,,,"(Flores, 1993)",""
56892,Pristimantis pyrrhomerus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,pyrrhomerus,,,,,"(Lynch, 1976)","The forms in the north (Imbabura and Pichincha) and south (Bolivar) of this range pertain to undescribed species (Rojas Runjaic 2012, Franco Mena 2020, Ecuador National Red List Assessment Workshop 2020)."
178692938,Pristimantis riveti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,riveti,,,,,"(Despax, 1911)","Pristimantis riveti was described from a single specimen collected in Ecuador, El Mirador (Despax 1911). This species name was not associated with any population until Lynch (1969) incorrectly identified subpopulations of P. curtipes as “P. riveti” (Lynch 1979). Subsequently, Lynch (1979) provided a species account based on specimens collected near Cuenca, Azuay Province, in southern Ecuador, but remarkably, excluded the type locality from his account. Subsequent references to the species (e.g., Almendáriz and Orcés 2004, Székely et al. 2016) relied on the morphological characterization provided by Lynch (1979) and ascribed the binomen to subpopulations from Azuay, Cañar and Loja Provinces. Various species (e.g., P. gloria, P. lutzae, P. multicolor and P. chomskyi) have been mistakenly identified as P. riveti (Páez and Ron 2019). Therefore, this is a restricted concept of Pristimantis riveti following the split of the broader concept into this, P. gloria, P. lutzae, P. multicolor and P. chomskyi (Páez and Ron 2019)."
56965,Pristimantis simonbolivari,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,simonbolivari,,,,,"(Wiens &amp; Coloma, 1992)",""
57005,Pristimantis thymalopsoides,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,thymalopsoides,,,,,"(Lynch, 1976)",""
57331,Telmatobius cirrhacelis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,cirrhacelis,,,,,"Trueb, 1979",""
57352,Telmatobius niger,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,niger,,,,,"Barbour &amp; Noble, 1920",""
57366,Telmatobius vellardi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,vellardi,,,,,"Munsterman &amp; Leviton, 1959",""
59580,Oscaecilia equatorialis,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,equatorialis,,,,,"Taylor, 1973",""
135864,Nymphargus wileyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,wileyi,,,,,"(Guayasamin, Bustamante, Almeida-Reinoso &amp; Funk, 2006)",In the genus Nymphargus following Cisneros-Heredia and McDiarmid (2007). Guayasamin et al. (2006) indicate that the species can be distinguished from other similar species by a combination of morphological and colouration differences and allopatric distributions. Guayasamin et al. (2006) adopt the Evolutionary Species Concept in their description of Nymphargus wileyi.
136038,Atelopus petersi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,petersi,,,,,"Coloma, Lötters, Duellman &amp; Miranda-Leiva, 2007",Atelopus petersi can be distinguished from other similar species by a combination of morphological features and different colour patterns (Coloma et al. 2007).
185791,Phyllonastes coloma,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Phyllonastes,coloma,,,,,"(Guayasamin &amp; Terán-Valdez, 2009)",""
135845,Hyperolius watsonae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,watsonae,,,,,"Pickersgill, 2007",""
99398862,Pristimantis allpapuyu,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,allpapuyu,,,,,"Yánez-Muñoz, Sánchez-Nivicela &amp; Reyes-Puig, 2016",""
61875,Rana tavasensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Rana,tavasensis,,,,,"Baran &amp; Atatür, 1986","We follow Veith et al. (2003), in considering this species to be distinct from Rana macrocnemis at the species level. It is confirmed through molecular data to occur in Çakıroluk (type locality) and Girdev Lake (U. Kaya pers. comm. December 2018)."
103160986,Partula obesa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,obesa,,,,,"Pease, 1867",""
104005557,Rhinobatos schlegelii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,schlegelii,,,,,"Müller &amp; Henle, 1841","This species was previously confused with other guitarfishes and erroneously considered to be widespread in the Indo-Pacific. Rhinobatos formosensis from Taiwan is now known to be a junior synonym of R. schlegelii (Last et al. 2016a, Last et al. 2016b)."
104007203,Rhinobatos whitei,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Rhinobatos,whitei,,,,,"Last, Corrigan &amp; Naylor, 2014","The species is distinguished from its regional congeners, the Bottlennose Guitarfish (Rhinobatos schlegelii) by colour, morphology, and meristic characters (Last et al. 2014)."
104025473,Myliobatis ridens,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,ridens,,,,,"Ruocco, Lucifora, Díaz de Astarloa, Mabragaña &amp; Delpiani, 2012",""
60151,Fontitrygon colarensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Fontitrygon,colarensis,,,,,"(Santos, Gomes &amp; Charvet-Almeida, 2004)","Last et al. (2016) placed Dasyatis colarensis, D. garouaensis, D. geijskesi, D. margarita, D. margaritella, and Urogymnus ukpan within their newly described genus Fontitrygon. The two Western Atlantic species (F. colarensis and F. geijskesi) differ significantly from the other taxa in this genus and may prove to be non-congeneric with the four species from West Africa (Last et al. 2016). This species is often mistaken with Hypanus guttatus but snout length and pelvic fin shape differ."
39406,Fontitrygon garouaensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Fontitrygon,garouaensis,,,,,"(Stauch &amp; Blanc, 1962)","Last et al. (2016a) placed Dasyatis colarensis, D. garouaensis, D. geijskesi, D. margarita, D. margaritella, and Urogymnus ukpan within their newly described genus Fontitrygon."
60153,Fontitrygon geijskesi,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Fontitrygon,geijskesi,,,,,"(Boeseman,1948)","Last et al. (2016) placed Dasyatis colarensis, D. garouaensis, D. geijskesi, D. margarita, D. margaritella, and Urogymnus ukpan within their newly described genus Fontitrygon. The two Western Atlantic species (F. colarensis and F. geijskesi) differ significantly from the other taxa in this genus and may prove to be non-congeneric with the four species from West Africa (Last et al. 2016)."
39414,Fontitrygon ukpam,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Fontitrygon,ukpam,,,,,"(Smith, 1863)","Last et al. (2016a) placed Dasyatis colarensis, D. garouaensis, D. geijskesi, D. margarita, D. margaritella, and Urogymnus ukpan within their newly described genus Fontitrygon."
104306247,Pastinachus stellurostris,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,stellurostris,,,,,"Last, Fahmi &amp; Naylor, 2010",""
104681288,Cnemaspis adii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Cnemaspis,adii,,,,,"Srinivasulu, Kumar &amp; Srinivasulu, 2015",""
104836850,Calamaria apraeocularis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria,apraeocularis,,,,,"Smith, 1927",""
104837478,Calamaria longirostris,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria,longirostris,,,,,"Howard &amp; Gillespie, 2007",""
88425572,Pithecopus rusticus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Pithecopus,rusticus,,,,,"(Bruschi, Lucas, Garcia, &amp; Recco-Pimentel, 2015)",This is a split from the broader concept of Pithecopus azureus (Bruschi et al. 2014).
109452875,Cryptoblepharus caudatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Cryptoblepharus,caudatus,,,,,"(Sternfeld, 1918)","Low levels of genetic divergence between Indian Ocean Cryptoblepharus (Rocha et al. 2006) and difficulties in morphologically differentiating several forms suggest the validity of many forms identified by Horner (2007) - who revised the genus and identified 54 species within it - requires further investigation, and the species recognized by Horner (2007) are not widely accepted by workers in the Indian Ocean region (e.g. Blom et al. 2019, Augros and Hawlitschek 2019).The assessments for this group nonetheless follow the taxonomy proposed by Horner (2007) pending a more detailed revision of Indian Ocean Crypotoblepharus. Prior to the Horner revision, specific status was previously proposed for the Madagascan C. cognatus and C. voeltzkowi and supported by significant morphological differences (Andreone and Greer 2002), but this has not been widely adopted within the region and the taxonomy of these forms remains among the most controversial in the genus.Recent genetic evidence from a biogeographic paper (Blom et al. 2019) confirms that genetic divergence within Indian Ocean Cryptoblepharus is low, but does not sample all nominal taxa and their results suggest that divergence - including that between C. cognatus and C. voeltzkowi - is comparable to that among Pacific Cryptoblepharus lineages recognized as full species (G. Shea pers. comm. 2020)."
110211850,Lygodactylus insularis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Lygodactylus,insularis,,,,,"Boettger, 1913",""
5529,Cricetus cricetus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Cricetus,cricetus,,,,,"(Linnaeus, 1758)","The former separation into the Western subspecies Cricetus cricetus canescens is no longer valid due to recent genetic studies (Neumann et al. 2004, 2005; Stefen 2013; Schroder et al. 2014). Several genetic lineages exist within the species (Banaszek et al. 2010; Neumann et al. 2004, 2005)."
168198,Samoana ganymedes,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,ganymedes,,,,,"(Pfeiffer, 1846)",""
168200,Samoana inflata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,inflata,,,,,"(Reeve, 1842)",""
112682140,Oreophryne matawan,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Oreophryne,matawan,,,,,"Kraus, 2016",""
112683348,Oreophryne penelopeia,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Oreophryne,penelopeia,,,,,"Kraus, 2016",""
112686840,Nototriton nelsoni,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Nototriton,nelsoni,,,,,"Townsend, 2016",This is a split from the broader concept of Nototriton barbouri (Townsend 2016).
112686960,Nototriton oreadorum,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Nototriton,oreadorum,,,,,"Townsend, 2016",This is a split from the broader concept of Nototriton barbouri (Townsend 2016).
161638,Squatina legnota,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,legnota,,,,,"Last &amp; White, 2008",""
4085,Cebus trinitatis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CEBIDAE,Cebus,trinitatis,,,,,"von Pusch, 1942","Hershkovitz (1949) divided the so-called “untufted capuchin monkeys” into three species, capucinus, nigrivittatus and albifrons, distinguishing them by the shape of the dark patch on the crown: albifrons rounded and nigrivittatus wedge shaped. On this basis, he considered trinitatis Von Pusch, restricted to the island of Trinidad, to be a subspecies of Cebus albifrons, despite the fact that it was completely isolated from albifrons by the various subspecies that he listed of the wedge-capped capuchins, Cebus nigrivittatus (now considered olivaceus), on the Guiana Shield in Venezuela, Brazil, Guyana, Suriname and French Guiana.  Subspecies of Cebus albifrons in his taxonomic arrangement otherwise occurred south of the Rio Amazonas-Solimões in Brazil, and in the upper Amazon, north and south of the Rio Amazonas in Colombia, Ecuador, Peru, and Bolivia, west of the Andes in Ecuador and Tumbes, northern Peru, and in northern Colombia. The “nearest known relatives of trinitatis occur in the upper Orinoco region (albifrons) and in the Lake Maracaibo region (adustus)”, which indicated that trinitatis is an introduced population (Hershkovitz, 1949, p. 38). Hill (1960) and Groves (2001, 2005) followed Hershkovitz in listing trinitatis as a subspecies of C. albifrons.In the first phylogenetic analysis of the genus, Cebus trinitatis and the form brunneus Allen, 1914, from northern Venezuela and considered by Hershkovitz to be a subspecies of C. nigrivittatus, were found to be very closely related, and in the albifrons clade rather than that of the wedge-capped capuchins (Boubli et al., 2o12).  Boubli et al. (2012) suggested that trinitatis might be a junior synonym. The two capuchin monkeys are, however, quite distinct in appearance, and evidence for the synonymy of trinitatis is as yet inconclusive (J. P. Boubli and J. Lynch Alfaro, pers. comm. February 2021). In fact upon subsequent morphological inspection, the C. brunneus sampled from the Smithsonian for the genetic study of Boubli et al. 2012, are not the same species as the type specimens of brunneus (which are olivaceus-like) at the American Museum of Natural History, despite their very close geographic provenance to those C. brunneus specimens; the samples from the Boubli et al. (2012) are more similar to C. adustus and C. leucocephalus in morphology, but extend the range of the albifrons-like monkeys to the east of the Andes on the Venezuelan coast. Thus, the IUCN SSC Primate Specialist Group maintains trinitatus as a separate taxon, with affinities to the Andes albifrons-like species."
8202,Eulemur mongoz,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,mongoz,,,,,"(Linnaeus, 1766)",Generic synonym = Lemur.
8205,Eulemur cinereiceps,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,cinereiceps,,,,,"(A. Grandidier &amp; Milne-Edwards, 1890)","Johnson et al. (2008) did not find evidence to support Eulemur cinereiceps as a separate taxon from E. albocollaris, and that priority should be given to the senior synonym, E. cinereiceps, as the valid name."
8211,Eulemur flavifrons,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LEMURIDAE,Eulemur,flavifrons,,,,,"(Gray, 1867)","This species was previously considered to be a subspecies of Eulemur macaco. After the elevation of all former E. fulvus subspecies to full species status (Mittermeier et al. 2006), E. macaco remained the only member of the genus that was divided into subspecies (E. m. macaco and E. m. flavifrons). Taking into account the consistency of the morphological differences between the Black Lemur and the Blue-eyed Black Lemur, the retention of this taxonomy is inappropriate. The pairwise genetic distances between macaco and flavifrons are 68–72 bp, which is in the same range as between the former E. fulvus subspecies (29–90 bp, according to Pastorini 2000). Some earlier authors suggested a geographical cline in subspecific traits over a relatively large area of their distribution border (Meyers et al. 1989, Rabarivola et al. 1991), but more recent surveys suggest that the zone of hybridization between the two taxa is restricted to the north-eastern part of the distribution of E. flavifrons (Andrianjakarivelo 2004; Schwitzer et al. 2005, 2006). Based on these findings, and in order to restore a consistent taxonomy of Eulemur, the Blue-eyed Black Lemur was raised to full species status by Mittermeier et al. (2008, 2010)."
